Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined,Avg_Item_Outlet_Sales,category_by_sales,Outlet
1279,6.12748296,1,0.207783483,Household,262.291,OUT019,28,2,0,0,2655,2,1327.838316,0,4
258,7.435,0,0.122837694,Starchy Foods,208.7638,OUT046,16,2,0,1,1605,1,1306.324351,0,8
886,4.635,0,0.141174838,Breads,127.0994,OUT045,11,1,1,1,1421,1,1329.897088,0,7
256,8.96,2,0.069078149,Fruits and Vegetables,197.7768,OUT045,11,2,1,1,1636,1,1400.923903,0,7
1316,18.35,1,0.089345074,Household,191.9504,OUT018,4,1,2,2,2707,2,1327.838316,0,3
639,11.65,2,0.058822142,Baking Goods,173.5422,OUT049,14,1,0,1,1820,1,1165.308787,1,9
537,10.5,0,0.071368699,Frozen Foods,121.3098,OUT049,14,1,0,1,392,1,1280.318926,1,9
1378,7.39,1,0.068055818,Health and Hygiene,140.7812,OUT018,4,1,2,2,488,2,1218.181979,1,3
1089,6.12748296,2,0.150122794,Meat,154.5314,OUT027,28,1,2,3,354,1,1246.692408,1,5
168,14,0,0.030094192,Fruits and Vegetables,215.7192,OUT046,16,2,0,1,73,1,1400.923903,0,8
147,18.5,2,0.076097035,Dairy,145.8102,OUT010,15,2,2,0,1483,1,1340.311665,0,0
1073,13.65,2,0.025973384,Snack Foods,79.6302,OUT045,11,2,1,1,2763,1,1373.949767,0,7
658,14.15,0,0.06595278,Snack Foods,244.1828,OUT045,11,2,1,1,3184,1,1373.949767,0,7
621,10.1,2,0.053887301,Fruits and Vegetables,225.6088,OUT017,6,0,1,1,2231,1,1400.923903,0,2
1117,10.1,0,0.024262772,Canned,117.615,OUT018,4,1,2,2,445,1,1332.243074,0,3
136,13.85,0,0.034624104,Hard Drinks,115.0492,OUT049,14,1,0,1,2139,0,1264.622727,1,9
892,13.1,2,0.044281996,Fruits and Vegetables,178.5318,OUT045,11,2,1,1,1580,1,1400.923903,0,7
1402,18.75,1,0.052121825,Health and Hygiene,104.828,OUT049,14,1,0,1,1089,2,1218.181979,1,9
479,14,2,0.135662712,Frozen Foods,52.064,OUT013,26,0,2,1,3347,1,1280.318926,1,1
44,16.1,0,0.023613955,Soft Drinks,192.8846,OUT049,14,1,0,1,2700,0,1229.886669,1,9
1107,20.08910944,0,0.082152451,Canned,179.9002,OUT027,28,1,2,3,2168,1,1332.243074,0,5
233,10.03119577,2,0.02363057,Snack Foods,141.7154,OUT019,28,2,0,0,2230,1,1373.949767,0,4
1355,12.35,1,0.164274416,Household,119.8124,OUT045,11,1,1,1,940,2,1327.838316,0,7
612,20.7,2,0.047587685,Dairy,215.0876,OUT045,11,1,1,1,2619,1,1340.311665,0,7
870,7.825,0,0.079952983,Meat,62.7826,OUT018,4,1,2,2,149,1,1246.692408,1,3
1435,20.08910944,1,0.024992442,Household,53.6614,OUT019,28,2,0,0,555,2,1327.838316,0,4
182,12.1,0,0.115107028,Baking Goods,222.0114,OUT045,11,2,1,1,1873,1,1165.308787,1,7
1364,6.12748296,1,0.008604657,Household,123.1756,OUT027,28,1,2,3,195,2,1327.838316,0,5
1558,14.65,1,0.083528446,Household,162.4552,OUT045,11,2,1,1,1042,2,1327.838316,0,7
1099,6.12748296,2,0.036731658,Meat,177.237,OUT027,28,1,2,3,2466,1,1246.692408,1,5
474,20.75,2,0.129337594,Seafood,238.188,OUT046,16,2,0,1,2582,1,1672.676622,0,8
1421,11.15,1,0.06595278,Others,65.0142,OUT049,14,1,0,1,110,2,1162.562891,1,9
39,12.1,0,0.029827665,Soft Drinks,144.3444,OUT049,14,1,0,1,1279,0,1229.886669,1,9
556,11.6,2,0.157718931,Breakfast,168.3474,OUT017,6,2,1,1,2374,1,1248.919095,1,2
1245,17.6,0,0.008046275,Dairy,173.7422,OUT017,6,2,1,1,2862,1,1340.311665,0,2
1461,20.08910944,1,0.068753558,Household,127.9678,OUT019,28,2,0,0,1228,2,1327.838316,0,4
626,13.93290191,0,0.013199737,Canned,108.9254,OUT027,28,1,2,3,1349,1,1332.243074,0,5
248,10.65,0,0.023971463,Fruits and Vegetables,54.0272,OUT046,16,2,0,1,2337,1,1400.923903,0,8
1092,18.35,2,0.09468096,Fruits and Vegetables,86.2882,OUT018,4,1,2,2,544,1,1400.923903,0,3
788,7.35,2,0.014394261,Fruits and Vegetables,241.3512,OUT045,11,2,1,1,2691,1,1400.923903,0,7
321,18.2,0,0.049396364,Fruits and Vegetables,146.4734,OUT049,14,1,0,1,1883,1,1400.923903,0,9
254,8.39,2,0.024243294,Frozen Foods,116.0176,OUT049,14,1,0,1,517,1,1280.318926,1,9
1058,14.3,0,0.122469209,Dairy,121.973,OUT013,26,0,2,1,1346,1,1340.311665,0,1
363,10.195,2,0.017730951,Starchy Foods,239.8538,OUT017,6,2,1,1,2152,1,1306.324351,0,2
658,14.15,0,0.035016754,Snack Foods,245.3828,OUT018,4,1,2,2,600,1,1373.949767,0,3
59,16.2,0,0.019417732,Soft Drinks,153.7972,OUT045,11,2,1,1,357,0,1229.886669,1,7
1510,12.07038502,1,0.066358426,Household,195.2478,OUT027,28,1,2,3,3160,2,1327.838316,0,5
91,12.65,0,0.105265475,Soft Drinks,159.9578,OUT010,15,1,2,0,3456,0,1229.886669,1,0
42,8.151798319,0,0.038736754,Soft Drinks,37.319,OUT027,28,1,2,3,256,0,1229.886669,1,5
352,10.895,0,0.044991876,Frozen Foods,107.228,OUT010,15,1,2,0,2235,1,1280.318926,1,0
873,5.735,0,0.05696122,Fruits and Vegetables,176.337,OUT046,16,2,0,1,645,1,1400.923903,0,8
706,17.85,0,0.147255604,Breads,93.7436,OUT017,6,2,1,1,597,1,1329.897088,0,2
921,5.82,2,0.077319079,Fruits and Vegetables,255.433,OUT046,16,2,0,1,2280,1,1400.923903,0,8
1533,10,1,0.089135671,Health and Hygiene,146.9102,OUT035,9,2,1,1,1672,2,1218.181979,1,6
406,17.6,2,0.041373331,Snack Foods,38.119,OUT035,9,2,1,1,3186,1,1373.949767,0,6
98,18.05858931,0,0.04403602,Hard Drinks,173.308,OUT027,28,1,2,3,3079,0,1264.622727,1,5
606,10.1,0,0.027041859,Meat,77.567,OUT013,26,0,2,1,1575,1,1246.692408,1,1
1248,10.03119577,2,0.056782237,Fruits and Vegetables,241.2512,OUT027,28,1,2,3,3312,1,1400.923903,0,5
1231,17.6,2,0.03922186,Snack Foods,97.241,OUT046,16,2,0,1,775,1,1373.949767,0,8
535,8.645,0,0.021581922,Canned,53.3982,OUT035,9,2,1,1,192,1,1332.243074,0,6
1045,19.5,0,0.128206001,Breads,155.9314,OUT046,16,2,0,1,2051,1,1329.897088,0,8
1112,7.68,0,0.071301323,Fruits and Vegetables,190.8162,OUT017,6,2,1,1,1332,1,1400.923903,0,2
116,15.7,0,0.030765898,Hard Drinks,43.277,OUT045,11,2,1,1,3029,0,1264.622727,1,7
820,5.405,2,0.053730029,Canned,199.0742,OUT045,11,2,1,1,2471,1,1332.243074,0,7
887,20.85,2,0.062350672,Baking Goods,86.9514,OUT045,11,2,1,1,370,1,1165.308787,1,7
1378,7.39,1,0.068163102,Health and Hygiene,140.4812,OUT017,6,2,1,1,1148,2,1218.181979,1,2
878,6.465,0,0.06595278,Canned,263.1884,OUT018,4,1,2,2,1487,1,1332.243074,0,3
234,18.25,0,0.015309885,Snack Foods,197.6084,OUT045,11,2,1,1,1115,1,1373.949767,0,7
1088,12.07038502,2,0.106538757,Dairy,222.3772,OUT027,28,1,2,3,481,1,1340.311665,0,5
783,12.07038502,0,0.061999648,Baking Goods,230.001,OUT019,28,2,0,0,3105,1,1165.308787,1,4
1165,10.195,0,0.051618281,Breads,31.9558,OUT013,26,0,2,1,1975,1,1329.897088,0,1
602,15.1,0,0.076505799,Baking Goods,91.583,OUT017,6,2,1,1,2713,1,1165.308787,1,2
814,13.65,2,0.013091186,Fruits and Vegetables,114.8834,OUT018,4,1,2,2,530,1,1400.923903,0,3
1054,18.05858931,0,0.022074764,Snack Foods,141.418,OUT019,28,2,0,0,2778,1,1373.949767,0,4
635,15.9666819,0,0.079146113,Frozen Foods,181.466,OUT019,28,2,0,0,667,1,1280.318926,1,4
950,5.985,0,0.096337184,Frozen Foods,125.2678,OUT017,6,1,1,1,3235,1,1280.318926,1,2
90,9.5,0,0.142425145,Hard Drinks,189.9872,OUT010,15,1,2,0,3224,0,1264.622727,1,0
311,11.15,0,0.06595278,Dairy,44.7744,OUT045,11,2,1,1,680,1,1340.311665,0,7
1491,10.03119577,1,0.041663111,Health and Hygiene,188.6214,OUT027,28,1,2,3,2916,2,1218.181979,1,5
1521,18,1,0.019386234,Health and Hygiene,126.8994,OUT046,16,2,0,1,1590,2,1218.181979,1,8
1543,13.93290191,1,0.135226962,Health and Hygiene,56.293,OUT019,28,2,0,0,118,2,1218.181979,1,4
71,16.2,0,0.06595278,Soft Drinks,73.4696,OUT013,26,0,2,1,905,0,1229.886669,1,1
203,13.15,0,0.036729122,Frozen Foods,179.7976,OUT049,14,1,0,1,1226,1,1280.318926,1,9
1266,20.6,1,0.045380404,Health and Hygiene,148.4392,OUT013,26,0,2,1,666,2,1218.181979,1,1
939,11.395,2,0.069587171,Meat,234.6616,OUT046,16,2,0,1,2435,1,1246.692408,1,8
845,6.78,2,0.08573655,Fruits and Vegetables,229.5694,OUT013,26,0,2,1,1807,1,1400.923903,0,1
418,8.84,2,0.076681143,Frozen Foods,110.7228,OUT049,14,1,0,1,561,1,1280.318926,1,9
1137,16.7,0,0.102055777,Canned,184.0292,OUT046,16,2,0,1,1602,1,1332.243074,0,8
426,13.3,2,0.071856726,Fruits and Vegetables,63.2536,OUT017,6,2,1,1,318,1,1400.923903,0,2
663,12.6,2,0.063054947,Frozen Foods,102.399,OUT017,6,2,1,1,1040,1,1280.318926,1,2
308,7.6,2,0.142383847,Starchy Foods,172.3448,OUT035,9,2,1,1,1243,1,1306.324351,0,6
829,12.6,2,0.03150851,Baking Goods,170.5764,OUT013,26,0,2,1,2001,1,1165.308787,1,1
894,6.67,2,0.123620492,Snack Foods,90.0514,OUT049,14,1,0,1,437,1,1373.949767,0,9
1293,10.695,1,0.06375108,Household,36.7848,OUT035,9,2,1,1,3262,2,1327.838316,0,6
174,6.12748296,0,0.04461205,Dairy,241.1538,OUT019,28,2,0,0,2479,1,1340.311665,0,4
568,16.6,0,0.122204371,Fruits and Vegetables,173.5738,OUT035,9,2,1,1,762,1,1400.923903,0,6
1260,10,2,0.037764307,Snack Foods,127.2994,OUT046,16,2,0,1,3012,1,1373.949767,0,8
1408,19.1,1,0.092437711,Others,185.2608,OUT017,6,2,1,1,411,2,1162.562891,1,2
1274,17.6,1,0.137807013,Health and Hygiene,161.792,OUT010,15,1,2,0,509,2,1218.181979,1,0
113,19.5,2,0.077292302,Soft Drinks,235.3958,OUT049,14,1,0,1,2985,0,1229.886669,1,9
974,10.1,2,0.045763062,Snack Foods,38.4848,OUT049,14,1,0,1,2991,1,1373.949767,0,9
1484,8.6,1,0.090558833,Household,112.6176,OUT018,4,1,2,2,1596,2,1327.838316,0,3
787,19.7,0,0.041703666,Frozen Foods,109.1912,OUT013,26,0,2,1,546,1,1280.318926,1,1
900,15.35,0,0.014098693,Frozen Foods,37.219,OUT017,6,2,1,1,3292,1,1280.318926,1,2
340,5.26,2,0.042008667,Baking Goods,162.6868,OUT017,6,2,1,1,1995,1,1165.308787,1,2
1041,9.8,0,0.106933748,Fruits and Vegetables,175.337,OUT045,11,2,1,1,2671,1,1400.923903,0,7
1300,16.5,1,0.012663476,Health and Hygiene,39.3506,OUT045,11,2,1,1,3019,2,1218.181979,1,7
932,10.5,0,0.041387618,Fruits and Vegetables,40.1164,OUT035,9,2,1,1,3343,1,1400.923903,0,6
1411,13.1,1,0.012148836,Others,191.353,OUT018,4,1,2,2,300,2,1162.562891,1,3
1083,6.12748296,2,0.005935001,Snack Foods,98.8358,OUT027,28,1,2,3,846,1,1373.949767,0,5
377,9.3,2,0.014047825,Snack Foods,196.5084,OUT045,11,2,1,1,2285,1,1373.949767,0,7
487,14.3,0,0.026375082,Frozen Foods,79.6302,OUT045,11,2,1,1,3277,1,1280.318926,1,7
419,6.12748296,0,0.06595278,Fruits and Vegetables,55.7298,OUT027,28,1,2,3,1407,1,1400.923903,0,5
49,10.8,0,0.052174319,Soft Drinks,240.3564,OUT045,11,2,1,1,2250,0,1229.886669,1,7
802,8.151798319,2,0.06595278,Baking Goods,38.1848,OUT019,28,2,0,0,1956,1,1165.308787,1,4
757,12.85,0,0.137786856,Snack Foods,157.763,OUT018,4,1,2,2,1311,1,1373.949767,0,3
159,6.78,0,0.066608487,Fruits and Vegetables,184.624,OUT035,9,2,1,1,2720,1,1400.923903,0,6
344,9.195,2,0.064002068,Frozen Foods,85.5566,OUT035,9,2,1,1,3426,1,1280.318926,1,6
110,7.905,0,0.06406438,Hard Drinks,229.2694,OUT046,16,2,0,1,691,0,1264.622727,1,8
1174,17.6,0,0.049345425,Snack Foods,115.4176,OUT017,6,2,1,1,133,1,1373.949767,0,2
469,15.7,2,0.11521312,Canned,112.0202,OUT017,6,2,1,1,1634,1,1332.243074,0,2
344,10.03119577,2,0.06595278,Frozen Foods,83.7566,OUT019,28,2,0,0,1222,1,1280.318926,1,4
1257,19.2,0,0.099991245,Frozen Foods,112.7886,OUT013,26,0,2,1,657,1,1280.318926,1,1
423,7.405,0,0.015334003,Canned,92.7146,OUT018,4,1,2,2,171,1,1332.243074,0,3
113,19.5,2,0.129170642,Soft Drinks,233.9958,OUT010,15,1,2,0,2427,0,1229.886669,1,0
1056,9.195,2,0.051908824,Baking Goods,78.1644,OUT017,6,2,1,1,368,1,1165.308787,1,2
858,11.65,0,0.131770922,Baking Goods,151.1024,OUT045,11,2,1,1,448,1,1165.308787,1,7
1302,21.1,1,0.028984804,Household,146.1786,OUT013,26,0,2,1,1562,2,1327.838316,0,1
1498,8.695,1,0.120211747,Household,93.2094,OUT017,6,2,1,1,3061,2,1327.838316,0,2
431,7.27,2,0.02076385,Canned,89.0488,OUT013,26,0,2,1,680,1,1332.243074,0,1
1301,8.85,1,0.016006626,Household,105.6964,OUT013,26,0,2,1,917,2,1327.838316,0,1
347,18.6,0,0.015766712,Snack Foods,152.9366,OUT035,9,2,1,1,566,1,1373.949767,0,6
1432,20.08910944,1,0.024536199,Household,144.6102,OUT027,28,1,2,3,2007,2,1327.838316,0,5
852,9.1,2,0.008046878,Frozen Foods,78.7618,OUT049,14,1,0,1,2124,1,1280.318926,1,9
407,7.975,0,0.014653896,Baking Goods,82.425,OUT049,14,1,0,1,3210,1,1165.308787,1,9
1426,10,1,0.073794811,Health and Hygiene,121.444,OUT017,6,2,1,1,1212,2,1218.181979,1,2
370,6.865,0,0.056830682,Snack Foods,214.0218,OUT046,16,2,0,1,2770,1,1373.949767,0,8
276,16.7,2,0.054618573,Starchy Foods,65.5168,OUT035,9,2,1,1,21,1,1306.324351,0,6
1542,7.285,1,0.052141447,Household,174.9054,OUT010,15,1,2,0,2654,2,1327.838316,0,0
34,8.43,0,0.017360867,Soft Drinks,196.2768,OUT045,11,2,1,1,497,0,1229.886669,1,7
1066,20.2,2,0.196438668,Baking Goods,194.611,OUT010,15,1,2,0,2071,1,1165.308787,1,0
231,8.75,2,0.074743226,Fruits and Vegetables,187.6556,OUT049,14,1,0,1,2656,1,1400.923903,0,9
591,15.9666819,0,0.127792701,Fruits and Vegetables,111.1886,OUT027,28,1,2,3,2325,1,1400.923903,0,5
1557,10.03119577,1,0.024358634,Health and Hygiene,190.4214,OUT027,28,1,2,3,2799,2,1218.181979,1,5
124,9.695,0,0.070431235,Hard Drinks,177.5344,OUT035,9,2,1,1,1561,0,1264.622727,1,6
1030,7.75,2,0.082930699,Frozen Foods,35.2558,OUT046,16,2,0,1,3260,1,1280.318926,1,8
1181,19.75,0,0.041330512,Fruits and Vegetables,115.8466,OUT013,26,0,2,1,1185,1,1400.923903,0,1
1176,9.8,2,0.235354055,Baking Goods,50.8008,OUT010,15,2,2,0,7,1,1165.308787,1,0
627,11.8,2,0.057746382,Meat,152.4366,OUT017,6,2,1,1,2076,1,1246.692408,1,2
740,9.8,2,0.045337184,Baking Goods,36.8874,OUT049,14,1,0,1,2794,1,1165.308787,1,9
933,7.42,0,0.020374875,Snack Foods,248.0092,OUT013,26,0,2,1,223,1,1373.949767,0,1
35,20.75,0,0.035568147,Soft Drinks,151.8024,OUT010,15,2,2,0,441,0,1229.886669,1,0
663,12.6,2,0.062797771,Frozen Foods,103.999,OUT049,14,1,0,1,3315,1,1280.318926,1,9
319,19.75,2,0.018096488,Frozen Foods,179.566,OUT018,4,1,2,2,1335,1,1280.318926,1,3
270,10.895,2,0.009613854,Dairy,122.973,OUT013,26,0,2,1,213,1,1340.311665,0,1
693,16.6,0,0.026645307,Frozen Foods,53.5614,OUT018,4,1,2,2,3432,1,1280.318926,1,3
304,6.765,2,0.087753682,Frozen Foods,105.3306,OUT017,6,2,1,1,908,1,1280.318926,1,2
497,13.1,0,0.037657459,Fruits and Vegetables,175.8054,OUT045,11,2,1,1,1405,1,1400.923903,0,7
1276,20.08910944,1,0.041091215,Household,89.5514,OUT027,28,1,2,3,1770,2,1327.838316,0,5
1109,6.155,2,0.095195306,Meat,213.956,OUT017,6,2,1,1,1089,1,1246.692408,1,2
1365,10.65,1,0.048686689,Others,164.1526,OUT046,16,2,0,1,679,2,1162.562891,1,8
1250,13.93290191,0,0.117091213,Snack Foods,197.9084,OUT019,28,2,0,0,3487,1,1373.949767,0,4
217,20.25,2,0.022940826,Baking Goods,241.8538,OUT046,16,2,0,1,2834,1,1165.308787,1,8
1263,20.5,0,0.119339241,Baking Goods,106.0596,OUT035,9,2,1,1,3465,1,1165.308787,1,6
656,11.8,2,0.014075334,Frozen Foods,176.8344,OUT013,26,0,2,1,1886,1,1280.318926,1,1
1105,15,0,0.046336634,Breads,120.0414,OUT013,26,0,2,1,1866,1,1329.897088,0,1
203,13.15,0,0.036641589,Frozen Foods,180.7976,OUT013,26,0,2,1,2947,1,1280.318926,1,1
863,15.5,2,0.101176316,Fruits and Vegetables,198.9768,OUT018,4,1,2,2,2451,1,1400.923903,0,3
1011,15.9666819,0,0.035737373,Fruits and Vegetables,260.6278,OUT027,28,1,2,3,3430,1,1400.923903,0,5
455,11.6,2,0.079376029,Frozen Foods,81.7276,OUT017,6,2,1,1,790,1,1280.318926,1,2
433,14.35,2,0.091054989,Frozen Foods,231.8984,OUT049,14,1,0,1,2415,1,1280.318926,1,9
1164,13.15,0,0.043852434,Snack Foods,182.695,OUT045,11,2,1,1,2213,1,1373.949767,0,7
270,10.895,2,0.009620042,Dairy,121.673,OUT035,9,2,1,1,811,1,1340.311665,0,6
1466,10.1,1,0.054939848,Health and Hygiene,199.5084,OUT017,6,2,1,1,1776,2,1218.181979,1,2
70,18.7,0,0.014675574,Soft Drinks,50.8324,OUT017,6,2,1,1,3428,0,1229.886669,1,2
1476,12.15,1,0.14526636,Health and Hygiene,224.0404,OUT049,14,1,0,1,1778,2,1218.181979,1,9
871,10.195,2,0.146662938,Frozen Foods,138.6838,OUT046,16,2,0,1,1119,1,1280.318926,1,8
237,8.575,2,0.071786706,Dairy,193.3794,OUT013,26,0,2,1,3259,1,1340.311665,0,1
763,16.5,2,0.133424184,Fruits and Vegetables,102.2332,OUT010,15,1,2,0,18,1,1400.923903,0,0
551,9.065,0,0.115799592,Frozen Foods,95.3094,OUT018,4,1,2,2,607,1,1280.318926,1,3
1288,16.6,1,0.027579198,Household,178.7344,OUT046,16,2,0,1,520,2,1327.838316,0,8
1235,11.6,2,0.241055611,Dairy,238.5222,OUT010,15,2,2,0,3161,1,1340.311665,0,0
1435,19.5,1,0.014332439,Household,57.1614,OUT018,4,1,2,2,343,2,1327.838316,0,3
1445,16.6,1,0.027133398,Health and Hygiene,106.2596,OUT010,15,1,2,0,952,2,1218.181979,1,0
32,11.85,0,0.132876847,Dairy,98.0726,OUT049,14,1,0,1,72,0,1340.311665,0,9
781,12.85,0,0.03315162,Snack Foods,170.6422,OUT013,26,0,2,1,1500,1,1373.949767,0,1
1506,9,1,0.019536981,Household,170.0474,OUT049,14,1,0,1,2213,2,1327.838316,0,9
1151,5.655,0,0.085258864,Fruits and Vegetables,165.85,OUT035,9,2,1,1,695,1,1400.923903,0,6
1297,8.93,1,0.013179388,Household,55.1614,OUT046,16,2,0,1,3432,2,1327.838316,0,8
1350,15.2,1,0.033592687,Household,108.1912,OUT035,9,2,1,1,718,2,1327.838316,0,6
898,7.655,0,0.05346916,Canned,114.1492,OUT010,15,1,2,0,138,1,1332.243074,0,0
708,6.12748296,0,0.126831854,Canned,209.027,OUT027,28,1,2,3,2408,1,1332.243074,0,5
913,15.5,0,0.103603094,Snack Foods,143.547,OUT049,14,1,0,1,380,1,1373.949767,0,9
501,18.7,0,0.104840884,Frozen Foods,122.1072,OUT049,14,1,0,1,2526,1,1280.318926,1,9
104,9.5,0,0.042056944,Soft Drinks,31.89,OUT018,4,1,2,2,1936,0,1229.886669,1,3
417,13.65,0,0.040049609,Frozen Foods,34.4558,OUT017,6,2,1,1,2941,1,1280.318926,1,2
1007,19.5,2,0.03075661,Canned,86.254,OUT045,11,2,1,1,961,1,1332.243074,0,7
859,8.71,0,0.06595278,Canned,46.5376,OUT013,26,0,2,1,2827,1,1332.243074,0,1
381,20.08910944,2,0.03941584,Dairy,247.8092,OUT019,28,2,0,0,2561,1,1340.311665,0,4
27,19.6,0,0.024363939,Dairy,46.3718,OUT017,6,2,1,1,3051,0,1340.311665,0,2
862,12.07038502,2,0.131443921,Fruits and Vegetables,189.1872,OUT027,28,1,2,3,2673,1,1400.923903,0,5
1499,11.8,1,0.058725131,Health and Hygiene,82.3618,OUT035,9,2,1,1,191,2,1218.181979,1,6
849,6.715,2,0.122274118,Baking Goods,40.3454,OUT017,6,1,1,1,3330,1,1165.308787,1,2
1397,19.1,1,0.067239404,Household,39.6796,OUT013,26,0,2,1,3048,2,1327.838316,0,1
445,20.7,0,0.021464454,Baking Goods,156.6288,OUT049,14,1,0,1,2074,1,1165.308787,1,9
137,10.195,0,0.112681821,Hard Drinks,113.986,OUT018,4,1,2,2,2363,0,1264.622727,1,3
811,20.2,2,0.039469737,Breakfast,155.163,OUT017,6,2,1,1,3261,1,1248.919095,1,2
96,10.8,0,0.061101383,Soft Drinks,151.9024,OUT046,16,2,0,1,1262,0,1229.886669,1,8
1360,19.75,1,0.014359584,Household,100.8332,OUT018,4,1,2,2,462,2,1327.838316,0,3
281,19.35,0,0.016637301,Frozen Foods,120.9098,OUT049,14,1,0,1,584,1,1280.318926,1,9
261,7.405,0,0.159843921,Dairy,206.6296,OUT018,4,1,2,2,1612,1,1340.311665,0,3
1540,15.25,1,0.061308889,Household,128.8968,OUT045,11,2,1,1,1092,2,1327.838316,0,7
1479,8.151798319,1,0.055566935,Household,263.591,OUT019,28,2,0,0,1285,2,1327.838316,0,4
326,8.895,0,0.026397141,Frozen Foods,207.8954,OUT045,11,2,1,1,1871,1,1280.318926,1,7
1463,18.75,1,0.034307348,Household,215.2218,OUT046,16,2,0,1,2442,2,1327.838316,0,8
1158,20.1,0,0.074627201,Dairy,110.3228,OUT046,16,2,0,1,649,1,1340.311665,0,8
1384,12.35,1,0.041973712,Health and Hygiene,35.7216,OUT017,6,1,1,1,2632,2,1218.181979,1,2
651,16.85,2,0.080015028,Snack Foods,111.8544,OUT018,4,1,2,2,577,1,1373.949767,0,3
453,18.25,0,0.10084386,Starchy Foods,166.3526,OUT010,15,1,2,0,547,1,1306.324351,0,0
908,17,0,0.055519561,Dairy,219.8114,OUT049,14,1,0,1,100,1,1340.311665,0,9
923,15.9666819,2,0.012203915,Snack Foods,133.2284,OUT027,28,1,2,3,2276,1,1373.949767,0,5
867,14.3,0,0.130946374,Baking Goods,76.7328,OUT018,4,1,2,2,288,1,1165.308787,1,3
406,17.6,2,0.041381156,Snack Foods,35.019,OUT046,16,2,0,1,3046,1,1373.949767,0,8
613,6.12748296,2,0.04586701,Frozen Foods,37.9506,OUT027,28,1,2,3,3406,1,1280.318926,1,5
97,20.25,0,0.036474041,Dairy,218.3482,OUT018,4,1,2,2,1137,0,1340.311665,0,3
1103,18,0,0.039231652,Snack Foods,145.1418,OUT017,6,2,1,1,1304,1,1373.949767,0,2
1459,16.35,1,0.013393537,Others,106.028,OUT045,11,1,1,1,63,2,1162.562891,1,7
208,14,2,0.031444357,Canned,53.764,OUT017,6,2,1,1,3285,1,1332.243074,0,2
61,5.78,0,0.014555066,Soft Drinks,145.2102,OUT046,16,2,0,1,1577,0,1229.886669,1,8
436,21,0,0.082526478,Snack Foods,191.8478,OUT010,15,1,2,0,3251,1,1373.949767,0,0
753,13.65,2,0.080765853,Frozen Foods,262.8936,OUT049,14,1,0,1,2551,1,1280.318926,1,9
531,12.3,2,0.17797002,Fruits and Vegetables,173.1396,OUT010,15,1,2,0,3121,1,1400.923903,0,0
472,12.35,2,0.03382933,Meat,196.9426,OUT045,11,2,1,1,1381,1,1246.692408,1,7
93,11.8,0,0.11397026,Soft Drinks,185.1924,OUT017,6,2,1,1,1268,0,1229.886669,1,2
118,19.7,0,0.038729457,Hard Drinks,127.3362,OUT035,9,2,1,1,3222,0,1264.622727,1,6
760,10.1,0,0.032075379,Canned,50.9008,OUT013,26,0,2,1,1869,1,1332.243074,0,1
543,12.07038502,0,0.196490902,Canned,120.544,OUT019,28,2,0,0,2474,1,1332.243074,0,4
706,17.85,0,0.146305498,Breads,94.1436,OUT013,26,0,2,1,522,1,1329.897088,0,1
1312,20.7,1,0.026877471,Household,74.6354,OUT013,26,0,2,1,55,2,1327.838316,0,1
910,8.89,0,0.005474515,Frozen Foods,99.7016,OUT046,16,2,0,1,767,1,1280.318926,1,8
1067,14.5,0,0.064048405,Canned,153.4682,OUT035,9,2,1,1,576,1,1332.243074,0,6
1315,9,1,0.032203667,Household,100.8016,OUT017,6,2,1,1,105,2,1327.838316,0,2
30,13.35,0,0.017857847,Dairy,77.5012,OUT018,4,1,2,2,448,0,1340.311665,0,3
865,6.675,0,0.041921462,Snack Foods,92.3462,OUT046,16,2,0,1,1133,1,1373.949767,0,8
594,10.3,2,0.024875871,Baking Goods,173.0422,OUT013,26,0,2,1,888,1,1165.308787,1,1
794,8.151798319,2,0.028139761,Canned,173.7422,OUT027,28,1,2,3,1918,1,1332.243074,0,5
1162,17.1,2,0.073997843,Fruits and Vegetables,207.0638,OUT013,26,0,2,1,2556,1,1400.923903,0,1
289,14.15,0,0.020798905,Fruits and Vegetables,123.6046,OUT018,4,1,2,2,223,1,1400.923903,0,3
49,10.8,0,0.052363244,Soft Drinks,236.5564,OUT017,6,2,1,1,2653,0,1229.886669,1,2
1077,8.5,0,0.098283459,Canned,51.3324,OUT018,4,1,2,2,3428,1,1332.243074,0,3
361,6.215,0,0.012138795,Fruits and Vegetables,39.2848,OUT013,26,0,2,1,2642,1,1400.923903,0,1
1202,17.5,0,0.06595278,Snack Foods,253.0356,OUT035,9,2,1,1,2388,1,1373.949767,0,6
841,20.7,0,0.042923652,Dairy,178.3028,OUT045,11,2,1,1,62,1,1340.311665,0,7
1216,8.975,2,0.009058845,Canned,103.399,OUT046,16,2,0,1,1259,1,1332.243074,0,8
464,20.5,2,0.032136417,Frozen Foods,83.9592,OUT010,15,1,2,0,554,1,1280.318926,1,0
424,13.65,0,0.065898197,Frozen Foods,46.1402,OUT018,4,1,2,2,2396,1,1280.318926,1,3
1108,13.1,0,0.075731322,Dairy,167.5158,OUT045,11,1,1,1,435,1,1340.311665,0,7
