,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Type_Combined,Avg_Item_Outlet_Sales,category_by_sales,Item_Outlet_Sales
9038,FDS08,5.735,Low Fat,0.05704978,Fruits and Vegetables,175.037,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2326.445031
9039,FDX47,6.55,Regular,0.034674522,Breads,157.5288,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,2219.840481
9040,FDC53,8.151798319,Low Fat,0.015470159,Frozen Foods,100.4384,OUT019,28,Small,Tier 1,Grocery Store,Food,1280.318926,Low_Sales_Item_Type,210.2229967
9041,FDQ19,7.35,Regular,0.014362412,Fruits and Vegetables,241.1512,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3415.024893
9042,FDL14,8.115,Regular,0.032224086,Canned,154.8972,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2399.606842
9043,FDM33,15.9666819,Low Fat,0.153585858,Snack Foods,221.1798,OUT019,28,Small,Tier 1,Grocery Store,Food,1373.949767,High_Sales_Item_Type,577.0089805
9044,FDA51,8.05,Regular,0.165013572,Dairy,113.2518,OUT045,11,Medium,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1949.256571
9045,FDZ27,7.935,Low Fat,0.017226149,Dairy,48.635,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1340.311665,High_Sales_Item_Type,654.8095662
9046,FDT04,17.25,Low Fat,0.107041738,Frozen Foods,41.2822,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,570.4439671
9047,DRC13,8.26,Regular,0.03249201,Soft Drinks,124.773,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,2063.723678
9048,FDR16,6.12748296,Regular,0.104509448,Frozen Foods,214.7218,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1280.318926,Low_Sales_Item_Type,5408.094584
9049,FDQ03,15.9666819,Regular,0.077636468,Meat,236.2248,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1246.692408,Low_Sales_Item_Type,6224.113726
9050,FDE38,6.52,Low Fat,0.044598726,Canned,167.7842,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2720.03516
9051,DRH23,13.93290191,Low Fat,0.169493477,Hard Drinks,57.0614,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1264.622727,Low_Sales_Item_Type,1891.178931
9052,FDT11,6.12748296,Regular,0.051427223,Breads,187.7556,OUT019,28,Small,Tier 1,Grocery Store,Food,1329.897088,High_Sales_Item_Type,721.0233636
9053,FDD09,13.5,Low Fat,0.021492339,Fruits and Vegetables,179.6976,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3043.345476
9054,FDR40,9.1,Regular,0.06595278,Frozen Foods,81.9618,OUT045,11,Medium,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1414.898474
9055,FDX07,19.2,Regular,0.02304845,Fruits and Vegetables,183.495,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3204.29491
9056,FDR07,21.35,Low Fat,0.077729209,Fruits and Vegetables,97.0094,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1917.334166
9057,FDA51,8.05,Regular,0.165611092,Dairy,114.2518,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1989.653462
9058,FDT59,13.93290191,Low Fat,0.027858864,Breads,230.2668,OUT019,28,Small,Tier 1,Grocery Store,Food,1329.897088,High_Sales_Item_Type,594.7217727
9059,FDF20,12.85,Low Fat,0.033408076,Fruits and Vegetables,195.0768,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3305.883234
9060,FDR13,9.895,Regular,0.028779079,Canned,114.8492,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1789.330743
9061,FDY26,20.6,Regular,0.030557961,Dairy,210.2244,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,4390.260251
9062,FDW04,8.985,Regular,0.058154195,Frozen Foods,129.831,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1890.787041
9063,FDK52,18.25,Low Fat,0.079666936,Frozen Foods,226.9062,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,4188.4423
9064,FDN60,15.1,Low Fat,0.095306027,Baking Goods,157.1604,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,2709.604936
9065,FDM09,12.07038502,Regular,0.150455041,Snack Foods,170.879,OUT019,28,Small,Tier 1,Grocery Store,Food,1373.949767,High_Sales_Item_Type,396.9063583
9066,FDP46,15.35,Low Fat,0.074731622,Snack Foods,87.883,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1461.464913
9067,FDB50,12.07038502,Low Fat,0.268966279,Canned,79.1986,OUT019,28,Small,Tier 1,Grocery Store,Food,1332.243074,High_Sales_Item_Type,253.534817
9068,NCQ29,12,Non-Edible,0.104392185,Health and Hygiene,258.8278,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,3493.996868
9069,FDP16,18.05858931,Low Fat,0.039104567,Frozen Foods,245.3802,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1280.318926,Low_Sales_Item_Type,6052.647173
9070,FDX33,9.195,Regular,0.117963418,Snack Foods,161.1578,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1373.949767,High_Sales_Item_Type,2509.308841
9071,FDP07,18.2,Low Fat,0.06595278,Fruits and Vegetables,195.411,OUT010,15,Medium,Tier 3,Grocery Store,Food,1400.923903,High_Sales_Item_Type,474.0734517
9072,FDN22,18.85,Regular,0.138305372,Snack Foods,251.1724,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3493.262248
9073,FDF39,14.85,Regular,0.06595278,Dairy,261.691,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,4222.222459
9074,FDS21,19.85,Regular,0.020994235,Snack Foods,60.7194,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,915.5604857
9075,NCM42,6.13,Non-Edible,0.028297924,Household,107.1912,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1695.733058
9076,FDK50,8.151798319,Low Fat,0.049660306,Canned,163.4894,OUT019,28,Small,Tier 1,Grocery Store,Food,1332.243074,High_Sales_Item_Type,415.9762924
9077,DRF13,12.07038502,Low Fat,0.029637145,Soft Drinks,146.9444,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1229.886669,Low_Sales_Item_Type,3553.576594
9078,FDH35,18.25,Low Fat,0.06049406,Starchy Foods,163.9526,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1306.324351,High_Sales_Item_Type,1973.507196
9079,FDP60,17.35,Low Fat,0.056146632,Baking Goods,99.5016,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1165.308787,Low_Sales_Item_Type,1535.634934
9080,DRJ49,6.12748296,Low Fat,0.013925484,Soft Drinks,130.1652,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1229.886669,Low_Sales_Item_Type,2798.691677
9081,NCT42,6.12748296,Non-Edible,0.043574485,Household,148.3392,OUT019,28,Small,Tier 1,Grocery Store,Non-Consumable,1327.838316,High_Sales_Item_Type,424.1092075
9082,FDE38,6.52,Low Fat,0.044676513,Canned,167.6842,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,2548.670783
9083,FDI04,13.65,Regular,0.073025792,Frozen Foods,198.6426,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,3573.869717
9084,NCH54,13.5,Non-Edible,0.072816495,Household,157.892,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2637.279094
9085,FDT56,16,Regular,0.115772125,Fruits and Vegetables,58.9246,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,775.3950158
9086,DRD15,10.6,Low Fat,0.057027285,Dairy,232.3642,OUT018,4,Medium,Tier 3,Supermarket Type2,Drinks,1340.311665,High_Sales_Item_Type,2724.906771
9087,FDV58,20.85,Low Fat,0.06595278,Snack Foods,193.8452,OUT013,26,High,Tier 3,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2551.515535
9088,FDP21,7.42,Regular,0.025780862,Snack Foods,187.0872,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3629.847256
9089,FDH05,14.35,Regular,0.090837986,Frozen Foods,232.7984,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,3457.026507
9090,FDR10,18.05858931,Low Fat,0.009991275,Snack Foods,161.5552,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1373.949767,High_Sales_Item_Type,4353.035123
9091,NCP06,20.7,Non-Edible,0.039325397,Household,149.4366,OUT045,11,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1950.170273
9092,FDF33,7.97,Low Fat,0.02156897,Seafood,106.4596,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1672.676622,High_Sales_Item_Type,1863.812453
9093,DRK37,5,Low Fat,0.06595278,Soft Drinks,188.353,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,3252.415107
9094,DRH49,19.7,Low Fat,0.06595278,Soft Drinks,84.2592,OUT045,11,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,1321.068696
9095,FDT58,9,Low Fat,0.085883187,Snack Foods,167.4816,OUT013,26,High,Tier 3,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2550.885656
9096,FDD41,6.765,Regular,0.087615564,Frozen Foods,104.3306,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,1478.003196
9097,FDP40,4.555,Regular,0.034497126,Frozen Foods,110.3544,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1280.318926,Low_Sales_Item_Type,1922.641305
9098,FDM51,12.07038502,Regular,0.025800674,Meat,101.6674,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1246.692408,Low_Sales_Item_Type,2699.499522
9099,FDO45,13.15,Regular,0.063525167,Snack Foods,86.3856,OUT010,15,Medium,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,170.4094531
9100,FDW33,9.395,Low Fat,0.165907543,Snack Foods,106.528,OUT010,15,Small,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,250.9562635
9101,FDY24,4.88,Regular,0.06595278,Baking Goods,54.1298,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,1088.192199
9102,FDB10,10,Low Fat,0.112492619,Snack Foods,237.559,OUT010,15,Medium,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,560.9737326
9103,FDM40,10.195,Low Fat,0.159906706,Frozen Foods,141.7154,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2110.242803
9104,NCI06,11.3,Non-Edible,0.0479876,Household,180.866,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,3724.268626
9105,FDW12,8.151798319,Regular,0.062282301,Baking Goods,143.5444,OUT019,28,Small,Tier 1,Grocery Store,Food,1165.308787,Low_Sales_Item_Type,280.6753052
9106,FDX48,18.05858931,Regular,0.03770442,Baking Goods,154.8656,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1165.308787,Low_Sales_Item_Type,4088.446209
9107,NCW05,20.08910944,Non-Edible,0.147355554,Health and Hygiene,107.0938,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1218.181979,Low_Sales_Item_Type,2633.49575
9108,FDX27,20.7,Regular,0.114762583,Dairy,95.1436,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,1637.566601
9109,DRM37,15.35,Low Fat,0.09659331,Soft Drinks,198.2768,OUT045,11,Small,Tier 2,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,3350.776759
9110,FDA38,5.44,Low Fat,0.025531593,Dairy,241.5538,OUT045,11,Medium,Tier 2,Supermarket Type1,Food,1340.311665,High_Sales_Item_Type,3738.265148
9111,FDR36,6.715,Regular,0.121586376,Baking Goods,40.0454,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,763.7824632
9112,FDZ45,14.1,Low Fat,0.066875983,Snack Foods,198.8084,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,3189.979405
9113,FDG05,11,Regular,0.088344041,Frozen Foods,158.463,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2362.863681
9114,FDK28,5.695,Low Fat,0.065535324,Frozen Foods,258.5646,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,5266.602867
9115,FDV47,17.1,Low Fat,0.054317483,Breads,85.7566,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1329.897088,High_Sales_Item_Type,1422.185723
9116,FDN21,18.6,Low Fat,0.077011493,Snack Foods,160.5236,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2492.128909
9117,FDP20,20.08910944,Low Fat,0.045448081,Fruits and Vegetables,127.202,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1400.923903,High_Sales_Item_Type,3375.445894
9118,FDI35,14,Low Fat,0.041374909,Starchy Foods,181.7634,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1306.324351,High_Sales_Item_Type,2977.097759
9119,DRY23,9.395,Regular,0.109005584,Soft Drinks,43.3112,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,668.5135163
9120,FDA56,9.21,Low Fat,0.008814363,Fruits and Vegetables,122.7414,OUT017,6,Medium,Tier 2,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2354.214553
9121,FDB09,16.25,Low Fat,0.057348328,Fruits and Vegetables,123.2046,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,1973.164608
9122,NCO26,8.151798319,Non-Edible,0.076483451,Household,117.3492,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1327.838316,High_Sales_Item_Type,2522.982594
9123,FDQ49,20.2,Regular,0.039407615,Breakfast,156.563,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1248.919095,Low_Sales_Item_Type,2560.535255
9124,FDI52,18.05858931,Low Fat,0.104171229,Frozen Foods,122.4072,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1280.318926,Low_Sales_Item_Type,3166.205156
9125,FDZ44,8.151798319,Low Fat,0.03854151,Fruits and Vegetables,117.4808,OUT027,28,Medium,Tier 3,Supermarket Type3,Food,1400.923903,High_Sales_Item_Type,3639.332997
9126,FDZ09,17.6,Low Fat,0.105306199,Snack Foods,164.3868,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1373.949767,High_Sales_Item_Type,2365.426696
9127,FDY03,17.6,Regular,0.07624018,Meat,113.1202,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,2146.328135
9128,NCG42,19.2,Non-Edible,0.041461032,Household,129.931,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2338.774572
9129,DRI13,15.9666819,Low Fat,0.020228528,Soft Drinks,218.0508,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1229.886669,Low_Sales_Item_Type,6636.744611
9130,FDQ32,17.85,Regular,0.046569711,Fruits and Vegetables,125.6388,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2200.829074
9131,FDW16,17.35,Regular,0.04146639,Frozen Foods,90.9804,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1397.546284
9132,FDU27,18.6,Regular,0.171476879,Meat,47.0376,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,865.4322902
9133,FDR28,13.85,Regular,0.043345406,Frozen Foods,162.821,OUT010,15,Small,Tier 3,Grocery Store,Food,1280.318926,Low_Sales_Item_Type,377.7447477
9134,FDQ49,20.2,Regular,0.065692664,Breakfast,158.163,OUT010,15,Medium,Tier 3,Grocery Store,Food,1248.919095,Low_Sales_Item_Type,340.9325235
9135,FDS37,7.655,Low Fat,0.031944868,Canned,116.1492,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1889.50468
9136,FDW26,11.8,Regular,0.107493292,Dairy,220.4772,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1340.311665,High_Sales_Item_Type,3228.087939
9137,FDX12,18.2,Regular,0.026170661,Baking Goods,241.1196,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1165.308787,Low_Sales_Item_Type,3179.042562
9138,NCP06,20.7,Non-Edible,0.039213146,Household,150.7366,OUT013,26,High,Tier 3,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2507.365727
9139,FDW45,18,Low Fat,0.065296399,Snack Foods,145.2418,OUT010,15,Medium,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,366.6740763
9140,NCN30,16.35,Non-Edible,0.017019624,Household,94.541,OUT049,14,Medium,Tier 1,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1394.495803
9141,FDN24,14.1,Low Fat,0.113443531,Baking Goods,53.0956,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,922.2817038
9142,NCL41,12.07038502,Non-Edible,0.04153551,Health and Hygiene,32.8216,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1218.181979,Low_Sales_Item_Type,1255.867973
9143,FDR02,15.9666819,Low Fat,0.03863415,Dairy,109.4886,OUT019,28,Small,Tier 1,Grocery Store,Food,1340.311665,High_Sales_Item_Type,293.8270494
9144,FDD09,13.5,Low Fat,0.035980572,Fruits and Vegetables,180.8976,OUT010,15,Medium,Tier 3,Grocery Store,Food,1400.923903,High_Sales_Item_Type,424.0429665
9145,FDS33,6.67,Regular,0.06595278,Snack Foods,86.5514,OUT010,15,Medium,Tier 3,Grocery Store,Food,1373.949767,High_Sales_Item_Type,170.3597506
9146,FDU22,12.35,Low Fat,0.093485761,Snack Foods,119.6124,OUT045,11,Medium,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1755.963183
9147,FDI53,8.895,Regular,0.137530409,Frozen Foods,162.5236,OUT013,26,High,Tier 3,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,2392.776017
9148,DRH01,17.5,Low Fat,0.098056243,Soft Drinks,175.7738,OUT049,14,Medium,Tier 1,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,2766.519423
9149,FDX32,15.1,Regular,0.099775148,Fruits and Vegetables,142.9786,OUT013,26,High,Tier 3,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,2241.776543
9150,NCP30,20.5,Non-Edible,0.032902177,Household,39.7822,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,570.3329502
9151,FDB60,9.3,Low Fat,0.028579933,Baking Goods,195.9136,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,2750.829293
9152,FDB14,20.25,Regular,0.102883628,Canned,93.412,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1332.243074,High_Sales_Item_Type,1510.476617
9153,NCP02,7.105,Non-Edible,0.044800289,Household,58.0562,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,819.0131518
9154,FDJ10,5.095,Regular,0.13023619,Snack Foods,140.3838,OUT017,6,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1937.034331
9155,FDG34,11.5,Regular,0.06595278,Snack Foods,110.5254,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,1719.782083
9156,NCB18,19.6,Non-Edible,0.041524729,Household,87.8514,OUT017,6,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,1601.844154
9157,FDM16,8.155,Regular,0.033607569,Frozen Foods,74.2354,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1183.01569
9158,FDW25,5.175,Low Fat,0.0375513,Canned,84.1224,OUT018,4,Medium,Tier 3,Supermarket Type2,Food,1332.243074,High_Sales_Item_Type,1450.437078
9159,FDB35,12.3,Regular,0.108158918,Starchy Foods,91.2804,OUT010,15,Medium,Tier 3,Grocery Store,Food,1306.324351,High_Sales_Item_Type,184.4806919
9160,DRN11,7.85,Low Fat,0.162844648,Hard Drinks,143.2444,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1264.622727,Low_Sales_Item_Type,2117.146498
9161,FDF41,12.07038502,Low Fat,0.229678918,Frozen Foods,248.246,OUT019,28,Small,Tier 1,Grocery Store,Food,1280.318926,Low_Sales_Item_Type,531.3835133
9162,FDH16,10.5,Low Fat,0.05266193,Frozen Foods,88.183,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1276.097532
9163,NCQ50,18.75,Non-Edible,0.034447102,Household,212.5218,OUT018,4,Medium,Tier 3,Supermarket Type2,Non-Consumable,1327.838316,High_Sales_Item_Type,2964.883586
9164,DRH23,14.65,Low Fat,0.171012056,Hard Drinks,57.1614,OUT018,4,Medium,Tier 3,Supermarket Type2,Drinks,1264.622727,Low_Sales_Item_Type,703.1486249
9165,DRJ37,10.8,Low Fat,0.061050536,Soft Drinks,151.9024,OUT013,26,High,Tier 3,Supermarket Type1,Drinks,1229.886669,Low_Sales_Item_Type,2277.693301
9166,DRJ24,12.07038502,Low Fat,0.112780422,Soft Drinks,184.7924,OUT027,28,Medium,Tier 3,Supermarket Type3,Drinks,1229.886669,Low_Sales_Item_Type,4631.45305
9167,FDY16,18.35,Regular,0.092209315,Frozen Foods,183.4266,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,3605.525571
9168,FDQ27,5.19,Regular,0.044342366,Meat,105.199,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,1748.030172
9169,FDZ33,10.195,Low Fat,0.107614855,Snack Foods,148.6076,OUT045,11,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,2135.731603
9170,FDF29,15.1,Regular,0.019974614,Frozen Foods,131.331,OUT045,11,Medium,Tier 2,Supermarket Type1,Food,1280.318926,Low_Sales_Item_Type,1991.971021
9171,FDA08,11.85,Regular,0.050163021,Fruits and Vegetables,163.1526,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1400.923903,High_Sales_Item_Type,3064.878904
9172,FDG31,12.15,Low Fat,0.06595278,Meat,65.1826,OUT046,16,Small,Tier 1,Supermarket Type1,Food,1246.692408,Low_Sales_Item_Type,1126.83433
9173,FDE34,10.03119577,Low Fat,0.06595278,Snack Foods,183.3634,OUT019,28,Small,Tier 1,Grocery Store,Food,1373.949767,High_Sales_Item_Type,470.0138147
9174,NCR30,20.08910944,Non-Edible,0.070649186,Household,73.7696,OUT027,28,Medium,Tier 3,Supermarket Type3,Non-Consumable,1327.838316,High_Sales_Item_Type,1995.619809
9175,FDV33,9.6,Regular,0.02733844,Snack Foods,258.1304,OUT035,9,Small,Tier 2,Supermarket Type1,Food,1373.949767,High_Sales_Item_Type,4411.701928
9176,DRZ24,7.535,Low Fat,0.06595278,Soft Drinks,120.244,OUT018,4,Medium,Tier 3,Supermarket Type2,Drinks,1229.886669,Low_Sales_Item_Type,1528.070331
9177,NCL54,12.6,Non-Edible,0.082738167,Household,173.5054,OUT035,9,Small,Tier 2,Supermarket Type1,Non-Consumable,1327.838316,High_Sales_Item_Type,2996.702268
9178,FDR12,12.6,Regular,0.031583781,Baking Goods,172.8764,OUT049,14,Medium,Tier 1,Supermarket Type1,Food,1165.308787,Low_Sales_Item_Type,2939.424739
9179,NCC54,17.75,Non-Edible,0.097710924,Health and Hygiene,241.9196,OUT046,16,Small,Tier 1,Supermarket Type1,Non-Consumable,1218.181979,Low_Sales_Item_Type,4055.775537
