,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined,Avg_Item_Outlet_Sales,category_by_sales,Outlet
1331,1550,19.6,1,0.094694278,Household,254.9698,OUT017,6,2,1,1,1227,2,1327.838316,0,2
1332,1401,14.5,1,0.019554705,Others,162.421,OUT018,4,1,2,2,796,2,1162.562891,1,3
1333,441,19.35,0,0.033060937,Meat,172.4738,OUT013,26,0,2,1,762,1,1246.6924080000001,1,1
1334,880,9.195,2,0.078181964,Meat,106.7596,OUT049,14,1,0,1,2158,1,1246.6924080000001,1,9
1335,725,16.25,0,0.06595278,Canned,90.2804,OUT018,4,1,2,2,557,1,1332.243074,0,3
1336,518,20.7,2,0.100583009,Fruits and Vegetables,123.5388,OUT018,4,1,2,2,818,1,1400.9239029999999,0,3
1337,1347,20.0,1,0.136124989,Others,38.319,OUT010,15,1,2,0,404,2,1162.562891,1,0
1338,982,20.08910944,2,0.021353642000000003,Fruits and Vegetables,122.1098,OUT027,28,1,2,3,1777,1,1400.9239029999999,0,5
1339,105,11.8,0,0.115167579,Soft Drinks,199.8084,OUT046,16,2,0,1,1115,0,1229.886669,1,8
1340,93,11.8,0,0.113559058,Soft Drinks,184.2924,OUT045,11,2,1,1,715,0,1229.886669,1,7
1341,481,19.1,0,0.038641968,Fruits and Vegetables,212.1586,OUT045,11,2,1,1,2878,1,1400.9239029999999,0,7
1342,362,15.5,2,0.157246634,Snack Foods,145.6418,OUT045,11,2,1,1,992,1,1373.949767,0,7
1343,807,9.5,2,0.010917052,Snack Foods,185.3608,OUT046,16,2,0,1,854,1,1373.949767,0,8
1344,781,12.85,0,0.033172957,Snack Foods,172.0422,OUT035,9,2,1,1,2696,1,1373.949767,0,6
1345,639,11.65,2,0.05871972599999999,Baking Goods,171.1422,OUT035,9,2,1,1,1500,1,1165.308787,1,6
1346,660,15.6,0,0.06595278,Baking Goods,111.8544,OUT018,4,1,2,2,399,1,1165.308787,1,3
1347,310,18.85,0,0.141524348,Canned,168.4132,OUT013,26,0,2,1,1460,1,1332.243074,0,1
1348,403,6.865,2,0.035895934,Frozen Foods,244.4486,OUT049,14,1,0,1,2996,1,1280.318926,1,9
1349,1213,11.65,0,0.039980643999999996,Snack Foods,227.3694,OUT049,14,1,0,1,2383,1,1373.949767,0,9
1350,1369,6.12748296,1,0.06595278,Health and Hygiene,123.473,OUT019,28,2,0,0,1950,2,1218.181979,1,4
1351,636,20.5,0,0.06595278,Fruits and Vegetables,90.883,OUT010,15,1,2,0,3384,1,1400.9239029999999,0,0
1352,609,20.35,0,0.054056927000000005,Snack Foods,116.8466,OUT046,16,2,0,1,1096,1,1373.949767,0,8
1353,270,10.895,2,0.009636821,Dairy,121.87299999999999,OUT049,14,1,0,1,1177,1,1340.311665,0,9
1354,366,7.3,0,0.086266286,Frozen Foods,147.2076,OUT049,14,1,0,1,766,1,1280.318926,1,9
1355,1518,11.1,1,0.033081388999999996,Household,116.5124,OUT013,26,0,2,1,64,2,1327.838316,0,1
1356,339,7.06,2,0.043989429000000004,Starchy Foods,60.2904,OUT045,11,2,1,1,3018,1,1306.324351,0,7
1357,162,9.8,0,0.047178116,Baking Goods,99.4016,OUT035,9,2,1,1,1150,1,1165.308787,1,6
1358,498,9.5,0,0.074496043,Snack Foods,251.9724,OUT045,11,2,1,1,1212,1,1373.949767,0,7
1359,1231,17.6,2,0.039189221,Snack Foods,97.34100000000001,OUT013,26,0,2,1,3458,1,1373.949767,0,1
1360,105,11.8,0,0.115819014,Soft Drinks,198.3084,OUT017,6,2,1,1,2380,0,1229.886669,1,2
1361,1146,9.695,2,0.129008866,Baking Goods,226.9404,OUT017,6,2,1,1,1338,1,1165.308787,1,2
1362,1184,16.5,2,0.160371305,Snack Foods,143.9128,OUT018,4,1,2,2,502,1,1373.949767,0,3
1363,845,6.12748296,2,0.085392428,Fruits and Vegetables,226.7694,OUT027,28,1,2,3,2948,1,1400.9239029999999,0,5
1364,42,9.0,0,0.038925251,Soft Drinks,34.919000000000004,OUT046,16,2,0,1,2463,0,1229.886669,1,8
1365,552,12.6,2,0.041557653,Fruits and Vegetables,124.5072,OUT046,16,2,0,1,1169,1,1400.9239029999999,0,8
1366,79,8.151798319,0,0.060237465,Hard Drinks,115.9834,OUT019,28,2,0,0,1821,0,1264.622727,1,4
1367,433,14.35,2,0.091098018,Frozen Foods,233.5984,OUT045,11,2,1,1,716,1,1280.318926,1,7
1368,180,13.6,0,0.11787402400000001,Snack Foods,193.6136,OUT045,11,2,1,1,2339,1,1373.949767,0,7
1369,20,13.85,0,0.030795085,Soft Drinks,143.3154,OUT046,16,2,0,1,822,0,1229.886669,1,8
1370,604,16.1,2,0.063689583,Dairy,181.9318,OUT017,6,2,1,1,2893,1,1340.311665,0,2
1371,312,18.25,2,0.184041545,Dairy,110.15700000000001,OUT018,4,1,2,2,725,1,1340.311665,0,3
1372,862,12.15,2,0.13283066,Fruits and Vegetables,190.6872,OUT017,6,2,1,1,1038,1,1400.9239029999999,0,2
1373,80,15.35,0,0.020441939,Soft Drinks,216.4508,OUT017,6,2,1,1,2725,0,1229.886669,1,2
1374,411,12.07038502,0,0.037712875,Meat,64.4826,OUT027,28,1,2,3,1213,1,1246.6924080000001,1,5
1375,734,15.35,0,0.013840783999999998,Frozen Foods,65.2168,OUT045,11,2,1,1,3451,1,1280.318926,1,7
1376,453,18.25,0,0.060198496,Starchy Foods,162.9526,OUT013,26,0,2,1,140,1,1306.324351,0,1
1377,1280,11.8,1,0.008559556999999999,Health and Hygiene,117.2492,OUT035,9,2,1,1,1156,2,1218.181979,1,6
1378,785,9.27,0,0.061883352999999995,Dairy,147.905,OUT049,14,1,0,1,552,1,1340.311665,0,9
1379,480,15.966681900000001,0,0.052085615,Meat,242.8512,OUT027,28,1,2,3,2851,1,1246.6924080000001,1,5
1380,538,12.8,2,0.039385992,Meat,224.8404,OUT010,15,1,2,0,496,1,1246.6924080000001,1,0
1381,135,15.0,0,0.064241345,Hard Drinks,45.206,OUT049,14,1,0,1,3277,0,1264.622727,1,9
1382,1467,12.5,1,0.006759519,Household,42.8112,OUT013,26,0,2,1,3004,2,1327.838316,0,1
1383,1320,17.35,1,0.16724376900000001,Household,176.2712,OUT013,26,0,2,1,1531,2,1327.838316,0,1
1384,407,7.975,0,0.01469075,Baking Goods,84.725,OUT018,4,1,2,2,631,1,1165.308787,1,3
1385,233,10.5,2,0.013551445,Snack Foods,142.0154,OUT018,4,1,2,2,1141,1,1373.949767,0,3
1386,815,6.12748296,0,0.105085956,Fruits and Vegetables,82.3908,OUT027,28,1,2,3,1952,1,1400.9239029999999,0,5
1387,1515,14.35,1,0.017038776999999998,Health and Hygiene,112.5228,OUT046,16,2,0,1,825,2,1218.181979,1,8
1388,1081,12.35,2,0.038718195,Fruits and Vegetables,110.65700000000001,OUT017,6,2,1,1,904,1,1400.9239029999999,0,2
1389,728,10.195,2,0.075291577,Fruits and Vegetables,119.1808,OUT010,15,2,2,0,1853,1,1400.9239029999999,0,0
1390,495,18.5,2,0.06595278,Frozen Foods,148.7418,OUT045,11,2,1,1,1203,1,1280.318926,1,7
1391,659,11.5,0,0.06595278,Snack Foods,119.5124,OUT018,4,1,2,2,3320,1,1373.949767,0,3
1392,1182,12.5,2,0.08208578700000001,Fruits and Vegetables,92.2488,OUT018,4,1,2,2,326,1,1400.9239029999999,0,3
1393,125,15.966681900000001,0,0.09593100199999999,Soft Drinks,198.5768,OUT027,28,1,2,3,3108,0,1229.886669,1,5
1394,1044,10.695,2,0.011448628999999998,Snack Foods,72.9038,OUT045,11,2,1,1,35,1,1373.949767,0,7
1395,1532,14.15,1,0.00879232,Household,195.011,OUT035,9,2,1,1,803,2,1327.838316,0,6
1396,1174,17.6,0,0.049167388,Snack Foods,114.9176,OUT045,11,2,1,1,787,1,1373.949767,0,7
1397,1551,12.07038502,1,0.079046992,Health and Hygiene,39.8506,OUT027,28,1,2,3,416,2,1218.181979,1,5
1398,926,6.215,2,0.049580407,Baking Goods,227.4062,OUT013,26,0,2,1,2633,1,1165.308787,1,1
1399,315,18.1,0,0.022399592000000003,Fruits and Vegetables,96.0094,OUT046,16,2,0,1,679,1,1400.9239029999999,0,8
1400,569,11.65,0,0.033926852,Seafood,111.586,OUT045,11,2,1,1,1787,1,1672.6766220000002,0,7
1401,540,7.42,2,0.021617397000000003,Seafood,185.0582,OUT045,11,2,1,1,2639,1,1672.6766220000002,0,7
1402,1347,20.0,1,0.0814536,Others,36.819,OUT049,14,1,0,1,3240,2,1162.562891,1,9
1403,1253,17.75,0,0.07607772,Baking Goods,112.4544,OUT049,14,1,0,1,1092,1,1165.308787,1,9
1404,479,14.0,2,0.135775701,Frozen Foods,54.56399999999999,OUT046,16,2,0,1,513,1,1280.318926,1,8
1405,1238,15.35,2,0.06595278,Fruits and Vegetables,193.0504,OUT049,14,1,0,1,1198,1,1400.9239029999999,0,9
1406,54,6.13,0,0.076891526,Dairy,61.5536,OUT045,11,2,1,1,3282,0,1340.311665,0,7
1407,1146,9.695,2,0.128543405,Baking Goods,226.5404,OUT045,11,2,1,1,2352,1,1165.308787,1,7
1408,303,20.25,2,0.014793357,Dairy,191.5162,OUT046,16,2,0,1,1586,1,1340.311665,0,8
1409,148,12.07038502,2,0.066406853,Frozen Foods,259.7962,OUT027,28,1,2,3,2812,1,1280.318926,1,5
1410,592,15.85,2,0.0071404680000000005,Snack Foods,40.848,OUT013,26,0,2,1,3088,1,1373.949767,0,1
1411,884,19.85,2,0.020858778999999997,Snack Foods,62.8194,OUT013,26,0,2,1,3423,1,1373.949767,0,1
1412,41,4.61,0,0.123346085,Hard Drinks,172.5396,OUT017,6,2,1,1,1938,0,1264.622727,1,2
1413,645,7.365,0,0.159937597,Snack Foods,93.912,OUT035,9,2,1,1,277,1,1373.949767,0,6
1414,62,8.151798319,0,0.067128641,Soft Drinks,242.8486,OUT027,28,1,2,3,1805,0,1229.886669,1,5
1415,408,18.85,0,0.042736348,Canned,255.933,OUT045,11,2,1,1,2033,1,1332.243074,0,7
1416,860,8.151798319,2,0.172629683,Meat,148.4708,OUT027,28,1,2,3,1993,1,1246.6924080000001,1,5
1417,1049,11.3,0,0.007278511999999999,Meat,196.7426,OUT035,9,2,1,1,1381,1,1246.6924080000001,1,6
1418,261,7.405,0,0.06595278,Dairy,205.7296,OUT017,6,2,1,1,2385,1,1340.311665,0,2
1419,764,15.7,2,0.03079807,Snack Foods,252.9724,OUT017,6,2,1,1,1554,1,1373.949767,0,2
1420,273,7.72,0,0.12152072,Fruits and Vegetables,118.244,OUT046,16,2,0,1,3451,1,1400.9239029999999,0,8
1421,564,6.65,0,0.053591345,Canned,149.7734,OUT017,6,2,1,1,1111,1,1332.243074,0,2
1422,1357,10.6,1,0.035163639,Health and Hygiene,84.4224,OUT013,26,0,2,1,3347,2,1218.181979,1,1
1423,1317,12.07038502,1,0.061470857999999996,Household,48.6034,OUT019,28,2,0,0,396,2,1327.838316,0,4
1424,429,15.85,0,0.043226398,Starchy Foods,37.5164,OUT035,9,2,1,1,1337,1,1306.324351,0,6
1425,356,12.15,0,0.062640143,Starchy Foods,36.6532,OUT017,6,2,1,1,1208,1,1306.324351,0,2
1426,193,11.35,2,0.06358394,Dairy,89.4856,OUT017,6,2,1,1,131,1,1340.311665,0,2
1427,1363,20.1,1,0.077389797,Health and Hygiene,60.8536,OUT013,26,0,2,1,318,2,1218.181979,1,1
1428,822,15.7,2,0.00878535,Meat,204.998,OUT017,6,2,1,1,2705,1,1246.6924080000001,1,2
1429,776,15.966681900000001,2,0.136592891,Meat,238.0248,OUT019,28,2,0,0,3147,1,1246.6924080000001,1,4
1430,276,16.7,2,0.054937907,Starchy Foods,64.2168,OUT017,6,2,1,1,565,1,1306.324351,0,2
1431,4,6.115,2,0.007084185,Soft Drinks,191.153,OUT017,6,2,1,1,1802,0,1229.886669,1,2
1432,1312,20.7,1,0.027052013,Household,73.9354,OUT017,6,2,1,1,558,2,1327.838316,0,2
1433,242,9.8,2,0.072863893,Snack Foods,118.6098,OUT035,9,2,1,1,3336,1,1373.949767,0,6
1434,856,15.966681900000001,0,0.244102315,Snack Foods,148.076,OUT019,28,2,0,0,404,1,1373.949767,0,4
1435,152,20.35,0,0.141789197,Snack Foods,121.9072,OUT035,9,2,1,1,318,1,1373.949767,0,6
1436,748,6.12748296,0,0.035414528,Breads,218.2166,OUT027,28,1,2,3,1960,1,1329.8970880000002,0,5
1437,530,6.85,0,0.022864238,Frozen Foods,260.0594,OUT013,26,0,2,1,2911,1,1280.318926,1,1
1438,609,20.35,0,0.054011943,Snack Foods,116.5466,OUT013,26,0,2,1,740,1,1373.949767,0,1
1439,1143,9.195,2,0.117462619,Snack Foods,158.9578,OUT035,9,2,1,1,1017,1,1373.949767,0,6
1440,1381,9.695,1,0.11411658,Health and Hygiene,158.8604,OUT049,14,1,0,1,2321,2,1218.181979,1,9
1441,326,8.151798319,0,0.046124444,Frozen Foods,206.7954,OUT019,28,2,0,0,3326,1,1280.318926,1,4
1442,650,11.65,2,0.075849167,Snack Foods,85.1908,OUT046,16,2,0,1,974,1,1373.949767,0,8
1443,1243,6.035,2,0.065729039,Baking Goods,188.324,OUT013,26,0,2,1,426,1,1165.308787,1,1
1444,1526,18.2,1,0.097865088,Household,221.8456,OUT010,15,1,2,0,3376,2,1327.838316,0,0
1445,1350,15.966681900000001,1,0.058827582999999996,Household,110.4912,OUT019,28,2,0,0,2281,2,1327.838316,0,4
1446,102,7.63,0,0.061313057000000004,Soft Drinks,93.3436,OUT018,4,1,2,2,295,0,1229.886669,1,3
1447,1124,6.385,2,0.123961415,Snack Foods,33.2874,OUT045,11,2,1,1,363,1,1373.949767,0,7
1448,722,9.6,2,0.014270393999999999,Snack Foods,187.3872,OUT018,4,1,2,2,1303,1,1373.949767,0,3
1449,287,20.5,0,0.060847634000000005,Frozen Foods,75.0696,OUT010,15,1,2,0,424,1,1280.318926,1,0
1450,1230,15.966681900000001,0,0.06595278,Fruits and Vegetables,253.0356,OUT027,28,1,2,3,132,1,1400.9239029999999,0,5
1451,1344,18.35,1,0.014103353999999999,Household,225.4746,OUT017,6,2,1,1,316,2,1327.838316,0,2
1452,82,19.6,0,0.033901442000000004,Soft Drinks,56.2614,OUT046,16,2,0,1,3250,0,1229.886669,1,8
1453,1201,14.15,2,0.024454052,Fruits and Vegetables,197.21099999999998,OUT045,11,2,1,1,1976,1,1400.9239029999999,0,7
1454,1098,6.12748296,2,0.06595278,Dairy,55.9298,OUT019,28,2,0,0,67,1,1340.311665,0,4
1455,1192,13.93290191,2,0.096730427,Snack Foods,159.0262,OUT027,28,1,2,3,2869,1,1373.949767,0,5
1456,75,17.6,0,0.097198194,Dairy,89.8856,OUT035,9,2,1,1,1853,0,1340.311665,0,6
1457,942,19.0,2,0.066005186,Fruits and Vegetables,188.4214,OUT017,6,2,1,1,1420,1,1400.9239029999999,0,2
1458,500,8.42,2,0.030890617999999998,Canned,228.7352,OUT049,14,1,0,1,2894,1,1332.243074,0,9
1459,235,9.3,0,0.028498354,Baking Goods,195.8136,OUT013,26,0,2,1,1082,1,1165.308787,1,1
1460,737,19.75,0,0.033883448,Snack Foods,213.2902,OUT035,9,2,1,1,2229,1,1373.949767,0,6
1461,159,6.78,0,0.06656564400000001,Fruits and Vegetables,185.324,OUT013,26,0,2,1,2068,1,1400.9239029999999,0,1
1462,1529,15.966681900000001,1,0.169943195,Health and Hygiene,116.2492,OUT019,28,2,0,0,138,2,1218.181979,1,4
1463,45,17.25,0,0.06595278,Soft Drinks,263.591,OUT045,11,2,1,1,3272,0,1229.886669,1,7
1464,521,15.3,2,0.08476519199999999,Canned,215.0218,OUT046,16,2,0,1,768,1,1332.243074,0,8
1465,1234,15.7,2,0.027617046,Canned,168.27900000000002,OUT046,16,2,0,1,2149,1,1332.243074,0,8
1466,1261,17.85,0,0.052166995,Snack Foods,121.7072,OUT035,9,2,1,1,1413,1,1373.949767,0,6
1467,1255,12.07038502,2,0.06595278,Dairy,184.2608,OUT027,28,1,2,3,2927,1,1340.311665,0,5
1468,1326,15.3,1,0.038460297000000004,Household,104.0332,OUT010,15,1,2,0,874,2,1327.838316,0,0
1469,1259,16.25,0,0.025789175,Fruits and Vegetables,166.9474,OUT045,11,2,1,1,1449,1,1400.9239029999999,0,7
1470,462,15.0,2,0.161301097,Canned,185.1266,OUT013,26,0,2,1,997,1,1332.243074,0,1
1471,136,13.85,0,0.034640466,Hard Drinks,116.1492,OUT045,11,2,1,1,250,0,1264.622727,1,7
1472,75,18.05858931,0,0.06595278,Dairy,89.1856,OUT027,28,1,2,3,924,0,1340.311665,0,5
1473,882,13.8,2,0.064307102,Fruits and Vegetables,77.3012,OUT049,14,1,0,1,511,1,1400.9239029999999,0,9
1474,1390,7.475,1,0.076036381,Household,153.9656,OUT018,4,1,2,2,1289,2,1327.838316,0,3
1475,769,18.7,2,0.071091591,Frozen Foods,228.601,OUT017,6,2,1,1,2493,1,1280.318926,1,2
1476,543,12.5,0,0.187841082,Canned,119.244,OUT010,15,1,2,0,176,1,1332.243074,0,0
1477,429,15.85,0,0.043234574000000005,Starchy Foods,38.3164,OUT046,16,2,0,1,2717,1,1306.324351,0,8
1478,664,20.08910944,0,0.026055106,Fruits and Vegetables,169.5474,OUT027,28,1,2,3,2213,1,1400.9239029999999,0,5
1479,729,20.75,0,0.109153001,Snack Foods,161.3578,OUT018,4,1,2,2,2347,1,1373.949767,0,3
1480,1358,5.82,1,0.08062523,Household,168.37900000000002,OUT035,9,2,1,1,174,2,1327.838316,0,6
1481,798,5.785,2,0.09012919999999999,Fruits and Vegetables,89.8856,OUT010,15,1,2,0,634,1,1400.9239029999999,0,0
1482,239,13.1,2,0.098938169,Frozen Foods,195.7768,OUT049,14,1,0,1,2178,1,1280.318926,1,9
1483,621,10.1,2,0.06595278,Fruits and Vegetables,225.1088,OUT013,26,0,2,1,1895,1,1400.9239029999999,0,1
1484,1270,16.75,1,0.032580547,Health and Hygiene,192.1162,OUT035,9,2,1,1,2036,2,1218.181979,1,6
1485,550,10.03119577,0,0.09793725199999999,Meat,98.9042,OUT027,28,1,2,3,2552,1,1246.6924080000001,1,5
1486,1162,17.1,2,0.06595278,Fruits and Vegetables,208.5638,OUT049,14,1,0,1,2711,1,1400.9239029999999,0,9
1487,933,7.42,0,0.020391845,Snack Foods,248.9092,OUT046,16,2,0,1,1013,1,1373.949767,0,8
1488,808,7.51,0,0.103813029,Snack Foods,113.7544,OUT046,16,2,0,1,3073,1,1373.949767,0,8
1489,868,12.07038502,0,0.031069202999999997,Canned,179.6686,OUT019,28,2,0,0,651,1,1332.243074,0,4
1490,1094,10.03119577,0,0.062294472999999996,Snack Foods,242.417,OUT019,28,2,0,0,2509,1,1373.949767,0,4
1491,1121,19.2,2,0.022914478,Fruits and Vegetables,181.195,OUT035,9,2,1,1,1114,1,1400.9239029999999,0,6
1492,661,18.6,0,0.152058281,Breakfast,99.9358,OUT046,16,2,0,1,845,1,1248.919095,1,8
1493,1437,7.105,1,0.044991294,Household,59.2562,OUT018,4,1,2,2,3035,2,1327.838316,0,3
1494,956,4.92,0,0.046214970999999994,Baking Goods,199.8084,OUT017,6,2,1,1,2096,1,1165.308787,1,2
1495,1254,11.0,2,0.13312044,Canned,221.5798,OUT035,9,2,1,1,2200,1,1332.243074,0,6
1496,1354,7.68,1,0.255348289,Health and Hygiene,84.4224,OUT010,15,1,2,0,596,2,1218.181979,1,0
1497,203,13.15,0,0.036879538999999996,Frozen Foods,181.3976,OUT017,6,2,1,1,1586,1,1280.318926,1,2
1498,766,7.52,2,0.044202545,Baking Goods,182.995,OUT018,4,1,2,2,2298,1,1165.308787,1,3
1499,502,8.895,2,0.137858955,Frozen Foods,162.1236,OUT049,14,1,0,1,1257,1,1280.318926,1,9
1500,1068,4.805,2,0.037668051,Dairy,126.7704,OUT013,26,0,2,1,1291,1,1340.311665,0,1
1501,591,15.966681900000001,0,0.224837308,Fruits and Vegetables,112.7886,OUT019,28,2,0,0,1000,1,1400.9239029999999,0,4
1502,1042,7.785,0,0.089069748,Fruits and Vegetables,62.751000000000005,OUT018,4,1,2,2,601,1,1400.9239029999999,0,3
1503,416,8.975,2,0.053027397999999996,Canned,86.0224,OUT017,6,2,1,1,252,1,1332.243074,0,2
1504,1279,6.12748296,1,0.118099673,Household,262.89099999999996,OUT027,28,1,2,3,2758,2,1327.838316,0,5
1505,388,9.3,0,0.06595278,Frozen Foods,182.9292,OUT017,6,2,1,1,2121,1,1280.318926,1,2
1506,201,10.895,0,0.137023446,Dairy,263.7568,OUT049,14,1,0,1,3237,1,1340.311665,0,9
1507,723,15.0,2,0.026950104,Baking Goods,220.9456,OUT018,4,1,2,2,649,1,1165.308787,1,3
1508,1476,12.15,1,0.06595278,Health and Hygiene,224.4404,OUT018,4,1,2,2,2789,2,1218.181979,1,3
1509,390,16.7,2,0.119362812,Fruits and Vegetables,180.3976,OUT013,26,0,2,1,1586,1,1400.9239029999999,0,1
1510,615,15.1,2,0.067350054,Snack Foods,257.3304,OUT018,4,1,2,2,2049,1,1373.949767,0,3
1511,1289,8.02,1,0.06595278,Household,157.7972,OUT013,26,0,2,1,607,2,1327.838316,0,1
1512,337,19.35,2,0.049712775,Fruits and Vegetables,78.2644,OUT049,14,1,0,1,428,1,1400.9239029999999,0,9
1513,1060,20.7,2,0.12220809099999999,Frozen Foods,119.7466,OUT017,6,2,1,1,2115,1,1280.318926,1,2
1514,856,15.966681900000001,0,0.138742518,Snack Foods,147.476,OUT027,28,1,2,3,1773,1,1373.949767,0,5
1515,28,4.59,0,0.070780558,Soft Drinks,114.586,OUT046,16,2,0,1,223,0,1229.886669,1,8
1516,315,18.1,0,0.037492325,Fruits and Vegetables,95.5094,OUT010,15,1,2,0,3444,1,1400.9239029999999,0,0
1517,1485,12.85,1,0.053527105,Health and Hygiene,185.1608,OUT049,14,1,0,1,1120,2,1218.181979,1,9
1518,1545,16.75,1,0.076164013,Health and Hygiene,34.0532,OUT017,6,2,1,1,2827,2,1218.181979,1,2
1519,1034,14.85,2,0.009995002,Snack Foods,154.463,OUT017,6,2,1,1,1988,1,1373.949767,0,2
1520,364,8.235,0,0.08259502,Baking Goods,149.1076,OUT045,11,2,1,1,168,1,1165.308787,1,7
1521,625,6.425,0,0.063122753,Breakfast,131.3626,OUT013,26,0,2,1,1284,1,1248.919095,1,1
1522,815,6.59,0,0.105597316,Fruits and Vegetables,83.4908,OUT046,16,2,0,1,315,1,1400.9239029999999,0,8
1523,1111,12.07038502,2,0.021863506,Fruits and Vegetables,247.0092,OUT027,28,1,2,3,2740,1,1400.9239029999999,0,5
1524,1493,12.07038502,1,0.063800266,Health and Hygiene,123.0414,OUT027,28,1,2,3,2413,2,1218.181979,1,5
1525,1536,6.36,1,0.006012413,Household,163.0526,OUT017,6,2,1,1,551,2,1327.838316,0,2
1526,839,17.35,2,0.06320719799999999,Baking Goods,89.383,OUT017,6,2,1,1,234,1,1165.308787,1,2
1527,1486,8.6,1,0.069809115,Household,90.5146,OUT017,6,2,1,1,3180,2,1327.838316,0,2
1528,605,17.7,0,0.011660463000000001,Frozen Foods,96.541,OUT018,4,1,2,2,1001,1,1280.318926,1,3
1529,308,7.6,2,0.142410775,Starchy Foods,171.9448,OUT046,16,2,0,1,1984,1,1306.324351,0,8
1530,27,19.6,0,0.024226902,Dairy,48.7718,OUT046,16,2,0,1,1098,0,1340.311665,0,8
1531,1393,12.07038502,1,0.082440705,Household,61.3194,OUT027,28,1,2,3,870,2,1327.838316,0,5
1532,388,9.3,0,0.066918731,Frozen Foods,184.2292,OUT045,11,1,1,1,550,1,1280.318926,1,7
1533,1330,20.2,1,0.07439000700000001,Household,91.4462,OUT045,11,2,1,1,785,2,1327.838316,0,7
1534,328,11.35,2,0.005530516,Fruits and Vegetables,171.179,OUT046,16,2,0,1,2540,1,1400.9239029999999,0,8
1535,489,16.5,0,0.028579565,Snack Foods,90.3146,OUT017,6,2,1,1,1242,1,1373.949767,0,2
1536,1490,17.1,1,0.038705317,Household,165.0842,OUT013,26,0,2,1,1071,2,1327.838316,0,1
1537,1185,4.88,2,0.06595278,Baking Goods,53.1298,OUT035,9,2,1,1,3295,1,1165.308787,1,6
1538,1240,10.195,0,0.10800453199999999,Snack Foods,148.7076,OUT017,6,2,1,1,303,1,1373.949767,0,2
1539,538,12.8,2,0.023626808,Meat,223.2404,OUT018,4,1,2,2,1186,1,1246.6924080000001,1,3
1540,346,12.07038502,0,0.070660449,Fruits and Vegetables,180.4002,OUT019,28,2,0,0,3159,1,1400.9239029999999,0,4
1541,305,8.05,2,0.078719835,Fruits and Vegetables,258.5646,OUT018,4,1,2,2,1596,1,1400.9239029999999,0,3
1542,284,20.6,2,0.046208155,Snack Foods,178.0344,OUT018,4,1,2,2,520,1,1373.949767,0,3
1543,175,6.32,0,0.012769753,Meat,39.9822,OUT018,4,1,2,2,3258,1,1246.6924080000001,1,3
1544,216,5.465,2,0.048486800999999996,Baking Goods,131.2626,OUT013,26,0,2,1,1798,1,1165.308787,1,1
1545,574,18.25,0,0.132596101,Frozen Foods,226.2062,OUT010,15,1,2,0,3085,1,1280.318926,1,0
1546,527,14.5,2,0.128459481,Baking Goods,102.0332,OUT049,14,1,0,1,875,1,1165.308787,1,9
1547,1283,15.7,1,0.161317495,Household,57.5562,OUT018,4,1,2,2,3320,2,1327.838316,0,3
1548,1367,9.6,1,0.011211251,Household,166.9184,OUT010,15,1,2,0,3048,2,1327.838316,0,0
1549,1139,20.7,2,0.11429451199999999,Dairy,94.9436,OUT049,14,1,0,1,209,1,1340.311665,0,9
1550,195,6.055,0,0.031103357,Fruits and Vegetables,159.9578,OUT046,16,2,0,1,1357,1,1400.9239029999999,0,8
1551,1151,5.655,0,0.08527498800000001,Fruits and Vegetables,165.05,OUT046,16,2,0,1,1079,1,1400.9239029999999,0,8
1552,159,6.78,0,0.066892471,Fruits and Vegetables,186.424,OUT018,4,1,2,2,277,1,1400.9239029999999,0,3
1553,238,15.966681900000001,0,0.078764059,Dairy,241.3854,OUT019,28,2,0,0,2495,1,1340.311665,0,4
1554,403,6.865,2,0.036042938999999996,Frozen Foods,244.4486,OUT017,6,2,1,1,2184,1,1280.318926,1,2
1555,1014,6.61,2,0.04855968,Snack Foods,188.4898,OUT010,15,1,2,0,728,1,1373.949767,0,0
1556,749,20.08910944,0,0.082602127,Baking Goods,120.9756,OUT027,28,1,2,3,2050,1,1165.308787,1,5
1557,1493,12.6,1,0.064240743,Health and Hygiene,121.9414,OUT045,11,2,1,1,405,2,1218.181979,1,7
1558,195,6.055,0,0.031230058999999998,Fruits and Vegetables,160.3578,OUT018,4,1,2,2,646,1,1400.9239029999999,0,3
1559,1281,20.2,1,0.100114941,Household,188.3898,OUT045,11,2,1,1,1877,2,1327.838316,0,7
1560,584,20.08910944,2,0.22417463,Snack Foods,168.8816,OUT019,28,2,0,0,572,1,1373.949767,0,4
1561,111,14.15,0,0.035943717,Soft Drinks,40.5138,OUT046,16,2,0,1,2333,0,1229.886669,1,8
1562,850,16.5,2,0.06619442,Breakfast,184.4292,OUT013,26,0,2,1,1602,1,1248.919095,1,1
1563,426,13.3,2,0.07143905099999999,Fruits and Vegetables,61.0536,OUT035,9,2,1,1,751,1,1400.9239029999999,0,6
1564,338,9.195,0,0.108059141,Snack Foods,181.7634,OUT049,14,1,0,1,2952,1,1373.949767,0,9
1565,326,8.151798319,0,0.026216144,Frozen Foods,207.5954,OUT027,28,1,2,3,3062,1,1280.318926,1,5
